id	division	mode	include	channel	position_in_text	age	time_of_day	wiki_category	superclass	education	region	show_type	srclang	class	authsex	year
howar_barbarcona_8	"fic"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"fan"	"M: muž"	"2014"
Regionální týdeník_657110/volný čas_1	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fre"	"-NA-"	"2014"
vikomt_13	"fic"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"lov"	"-NA-"	"2005"
llewe_predatori_1	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"nat"	"F: žena"	"2009"
taylo_soucasnatv_2	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"hum"	"F: žena"	"2013"
nykan_cestacerny_11	"fic"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"fi: finština"	"crm"	"M: muž"	"2011"
zahr1317_0	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"int"	"-NA-"	"2013"
aa140605_1	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"sct"	"-NA-"	"2014"
fiser_zatimsinej_0	"fic"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"scr"	"F: žena"	"2008"
planmoc_9	"fic"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"de: němčina"	"scf"	"M: muž"	"1998"
inma1220_0	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"mix"	"-NA-"	"2012"
obec1101_5	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"ssc"	"-NA-"	"2011"
krugm_skoncovats_22	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"ssc"	"M: muž"	"2012"
panijeze_26	"fic"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"pl: polština"	"fan"	"-NA-"	"2000"
schae_akvarijnir_15	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"de: němčina"	"enc"	"-NA-"	"2007"
alchymie_43	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"nat"	"M: muž"	"2007"
vavro_ontogeneti_9	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"ssc"	"F: žena"	"2013"
bulv1103_1	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"sct"	"-NA-"	"2011"
rytm1136_2	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"sct"	"-NA-"	"2011"
wiki_43648	"uni"	"web"	"yes"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"Vojenství"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"wik"	"-NA-"	"2015"
Jihlavské listy_504167/komentáře_20	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"com"	"-NA-"	"2014"
PMK368/Z,I,B	"int"	"spo"	"yes"	"-NA-"	"-NA-"	"I"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"eli"	"F: žena"	"1988-1996"
Deníky Moravia_512366/volný čas_1	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fre"	"-NA-"	"2014"
Deníky Bohemia_213437/ekonomika_0	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"eco"	"-NA-"	"2014"
09A121N/puleva	"int"	"spo"	"yes"	"-NA-"	"-NA-"	"V"	"-NA-"	"-NA-"	"-NA-"	"ZŠ"	"východomoravská"	"-NA-"	"cs: čeština"	"inf"	"F: žena"	"2009"
Týden_210071/zpravodajství_78	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"rep"	"-NA-"	"2014"
hafne_osliajejic_7	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"de: němčina"	"nat"	"F: žena"	"2009"
detektvl_2	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fts"	"M: muž"	"2005"
Deníky Bohemia_213437/ekonomika_5	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"eco"	"-NA-"	"2014"
krcek_atraktivni_9	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"nat"	"M: muž"	"2009"
pi235_1	"fic"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"col"	"M: muž"	"1993"
vlkovobloguje.wordpress.com_100	"uni"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"blo"	"-NA-"	"2013"
comp1022_1	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fts"	"-NA-"	"2010"
zemc1201_0	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"nat"	"-NA-"	"2012"
Respekt_207674/politika_52	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"pol"	"-NA-"	"2014"
ksk_24	"pri"	"wri"	"yes"	"-NA-"	"-NA-"	"2"	"-NA-"	"-NA-"	"-NA-"	"A"	"-NA-"	"-NA-"	"cs: čeština"	"cor"	"F: žena"	"1995"
Týden_210071/kultura_21	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"cul"	"-NA-"	"2014"
Právo_157866/komentáře_218	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"com"	"-NA-"	"2014"
bohata.blog.idnes.cz_6	"uni"	"web"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"blo"	"-NA-"	"2013"
rytm1215_2	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"sct"	"-NA-"	"2012"
lange_oumenileta_34	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"fts"	"M: muž"	"2010"
bulv1103_0	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"sct"	"-NA-"	"2011"
SEDM87/Jan Kasal_0	"int"	"spo"	"yes"	"Nova"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"debata"	"cs: čeština"	"bru"	"-NA-"	"1997-2010"
E15_0/ekonomika_63	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"eco"	"-NA-"	"2014"
4kultury_8	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"ssc"	"M: muž"	"1996"
extr1108_13	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fts"	"-NA-"	"2011"
viewe_napadylask_2	"fic"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"col"	"M: muž"	"2002"
prra1307_8	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"ssc"	"-NA-"	"2013"
digi1103_4	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"hum"	"-NA-"	"2011"
10P013N/dufil	"int"	"spo"	"yes"	"-NA-"	"-NA-"	"V"	"-NA-"	"-NA-"	"-NA-"	"SŠ"	"jihozápadočeská"	"-NA-"	"cs: čeština"	"inf"	"M: muž"	"2010"
ksk_1203	"pri"	"wri"	"no"	"-NA-"	"-NA-"	"2"	"-NA-"	"-NA-"	"-NA-"	"B"	"-NA-"	"-NA-"	"cs: čeština"	"cor"	"M: muž"	"2001"
kadle_mycelium_32	"fic"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"scf"	"F: žena"	"2013"
Deníky Bohemia_213437/komentáře_3	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"com"	"-NA-"	"2014"
morri_vcelarenik_4	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"nat"	"F: žena"	"2014"
buhsro_3	"fic"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"col"	"M: muž"	"1997"
_osmerovani_4	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"fr: francouzština"	"hum"	"-NA-"	"2008"
lange_oumenileta_9	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"fts"	"M: muž"	"2010"
ksk_1830	"pri"	"wri"	"yes"	"-NA-"	"-NA-"	"4"	"-NA-"	"-NA-"	"-NA-"	"B"	"-NA-"	"-NA-"	"cs: čeština"	"cor"	"F: žena"	"1998"
carus_magickyctv_6	"fic"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"it: italština"	"crm"	"F: žena"	"2009"
laskane_3	"fic"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"lov"	"-NA-"	"2007"
forums_4966	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"evening"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"for"	"-NA-"	"2015"
rushf_svetstromu_3	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"enc"	"M: muž"	"2006"
ksk_1796	"pri"	"wri"	"no"	"-NA-"	"-NA-"	"2"	"-NA-"	"-NA-"	"-NA-"	"A"	"-NA-"	"-NA-"	"cs: čeština"	"cor"	"F: žena"	"1997"
eledyndm_3	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fts"	"M: muž"	"2005"
hrdinspl_15	"fic"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"col"	"M: muž"	"2005"
ksk_1004	"pri"	"wri"	"yes"	"-NA-"	"-NA-"	"3"	"-NA-"	"-NA-"	"-NA-"	"A"	"-NA-"	"-NA-"	"cs: čeština"	"cor"	"F: žena"	"1997"
morri_vcelarenik_6	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"nat"	"F: žena"	"2014"
Respekt_207674/politika_80	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"pol"	"-NA-"	"2014"
letectvi_5	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fts"	"M: muž"	"2007"
maly_sluzebnici_1	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"mem"	"-NA-"	"2013"
discussions_8546	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"midday"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"dis"	"-NA-"	"2015"
Respekt_207674/politika_41	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"pol"	"-NA-"	"2014"
_vyrocnizqr_0	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"adm"	"-NA-"	"2008"
bl101223_1	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"sct"	"-NA-"	"2010"
blmg1305_1	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"sct"	"-NA-"	"2013"
forums_15052	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"night"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"for"	"-NA-"	"2015"
vrime_9	"fic"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"lov"	"-NA-"	"2006"
ui3msl_27	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fts"	"-NA-"	"2001"
spog1312_0	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"spo"	"-NA-"	"2013"
09A220N/mazoda	"int"	"spo"	"yes"	"-NA-"	"-NA-"	"V"	"-NA-"	"-NA-"	"-NA-"	"ZŠ"	"východomoravská"	"-NA-"	"cs: čeština"	"inf"	"F: žena"	"2009"
Týden_210071/komentáře_44	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"com"	"-NA-"	"2014"
fisch_alecokdyby_1	"fic"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"ver"	"F: žena"	"2014"
ksk_342	"pri"	"wri"	"yes"	"-NA-"	"-NA-"	"2"	"-NA-"	"-NA-"	"-NA-"	"A"	"-NA-"	"-NA-"	"cs: čeština"	"cor"	"F: žena"	"1997"
PMK282/M,I,B	"int"	"spo"	"yes"	"-NA-"	"-NA-"	"I"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"eli"	"M: muž"	"1988-1996"
polovomf_4	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"de: němčina"	"fts"	"-NA-"	"2006"
PMK320/Z,I,A	"int"	"spo"	"yes"	"-NA-"	"-NA-"	"I"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"eli"	"F: žena"	"1988-1996"
radstraz_9	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"adm"	"-NA-"	"2003"
BMK182/718	"int"	"spo"	"yes"	"-NA-"	"-NA-"	"I"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"eli"	"F: žena"	"1994-1999"
litn1303_2	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"hum"	"-NA-"	"2013"
stank_prazskezam_10	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"enc"	"-NA-"	"2008"
NOC1/Doc. MUDr. Tomáš Kozák_1	"int"	"spo"	"yes"	"ČT2"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"talk-show"	"cs: čeština"	"bru"	"-NA-"	"1997-2010"
forums_6814	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"midday"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"for"	"-NA-"	"2015"
forums_8650	"mul"	"web"	"yes"	"-NA-"	"end"	"-NA-"	"evening"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"for"	"-NA-"	"2015"
PMK278/M,I,B	"int"	"spo"	"yes"	"-NA-"	"-NA-"	"I"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"eli"	"M: muž"	"1988-1996"
discussions_965	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"afternoon"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"dis"	"-NA-"	"2015"
smole_izraeluzse_22	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"pl: polština"	"mem"	"M: muž"	"2013"
Deníky Bohemia_213437/zpravodajství_117	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"rep"	"-NA-"	"2014"
PMK155/Z,V,A	"int"	"spo"	"yes"	"-NA-"	"-NA-"	"V"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"eli"	"F: žena"	"1988-1996"
mfdd1232_0	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"hou"	"-NA-"	"2012"
pzen1207_3	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"hou"	"-NA-"	"2012"
wiki_21024	"uni"	"web"	"yes"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"Historie"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"wik"	"-NA-"	"2015"
Jihlavské listy_504167/kultura_35	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"cul"	"-NA-"	"2014"
Jihlavské listy_504167/volný čas_21	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fre"	"-NA-"	"2014"
forums_758	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"evening"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"for"	"-NA-"	"2015"
gerha_spidetatko_16	"fic"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"sv: švédština"	"crm"	"F: žena"	"2014"
adler_zenavklecj_0	"fic"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"da: dánština"	"crm"	"M: muž"	"2012"
zajon_vybranekap_8	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"nat"	"-NA-"	"2012"
Týden_210071/zpravodajství_48	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"rep"	"-NA-"	"2014"
kvet1429_2	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"mix"	"-NA-"	"2014"
DVOJHLAS1/Jan Kraus_0	"int"	"spo"	"yes"	"ČT2"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"talk-show"	"cs: čeština"	"bru"	"-NA-"	"1997-2010"
vlnypp_0	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fts"	"-NA-"	"2005"
mamg1002_4	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"ssc"	"-NA-"	"2010"
forums_256	"mul"	"web"	"yes"	"-NA-"	"end"	"-NA-"	"night"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"for"	"-NA-"	"2015"
sigl_almanachce_14	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"mem"	"-NA-"	"2008"
zena1421_9	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"lif"	"-NA-"	"2014"
hledacrw_0	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"de: němčina"	"fts"	"M: muž"	"2003"
lange_oumenileta_15	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"fts"	"M: muž"	"2010"
gelle_pesnejdraz_1	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"nat"	"F: žena"	"2008"
puzo_sedmkatuzm_1	"fic"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"gen"	"M: muž"	"2009"
forums_8629	"mul"	"web"	"yes"	"-NA-"	"end"	"-NA-"	"evening"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"for"	"-NA-"	"2015"
speeches/Havel, Václav_10	"nin"	"spo"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"wbs"	"-NA-"	"1990-2003"
forums_14609	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"morning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"for"	"-NA-"	"2015"
ksk_100	"pri"	"wri"	"yes"	"-NA-"	"-NA-"	"2"	"-NA-"	"-NA-"	"-NA-"	"A"	"-NA-"	"-NA-"	"cs: čeština"	"cor"	"F: žena"	"2000"
marzi_malfuria_11	"fic"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"de: němčina"	"fan"	"M: muž"	"2009"
domu1104_6	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"hou"	"-NA-"	"2011"
